"id","toa","threshold","infectiousness","susceptibility","school","cohort","sch_type"
"201.201_201125",NA,NA,NA,NA,NA,NA,NA
"201.201_201127",NA,NA,NA,NA,NA,NA,NA
"201.201_201128",4,0.333333333333333,0,0,NA,NA,NA
"201.201_201130",4,0,0,0,NA,NA,NA
"201.201_201131",NA,NA,NA,NA,NA,NA,NA
"201.201_201132",3,0,0,0,NA,NA,NA
"201.201_201134",NA,NA,NA,NA,NA,NA,NA
"201.201_201138",NA,NA,NA,NA,NA,NA,NA
"201.201_201141",NA,NA,NA,NA,NA,NA,NA
"201.201_201143",NA,NA,NA,NA,NA,NA,NA
"201.201_201147",NA,NA,NA,NA,NA,NA,NA
"201.201_201148",NA,NA,NA,NA,NA,NA,NA
"201.201_201151",NA,NA,NA,NA,NA,NA,NA
"201.201_201152",NA,NA,NA,NA,NA,NA,NA
"201.201_201154",1,0,0,0,NA,NA,NA
"201.201_201158",NA,NA,NA,NA,NA,NA,NA
"201.201_201159",NA,NA,NA,NA,NA,NA,NA
"201.201_201162",NA,NA,NA,NA,NA,NA,NA
"201.201_201164",NA,NA,NA,NA,NA,NA,NA
"201.201_201165",NA,NA,NA,NA,NA,NA,NA
"201.201_201167",3,0.5,0,0,NA,NA,NA
"201.201_201171",NA,NA,NA,NA,NA,NA,NA
"201.201_201176",NA,NA,NA,NA,NA,NA,NA
"201.201_201179",3,0.4,0.009009009009009,0,NA,NA,NA
"201.201_201181",NA,NA,NA,NA,NA,NA,NA
"201.201_201182",4,0.75,0,0.0037243947858473,NA,NA,NA
"201.201_201186",NA,NA,NA,NA,NA,NA,NA
"201.201_201187",NA,NA,NA,NA,NA,NA,NA
"201.201_201191",NA,NA,NA,NA,NA,NA,NA
"201.201_201192",NA,NA,NA,NA,NA,NA,NA
"201.201_201195",NA,NA,NA,NA,NA,NA,NA
"201.201_201196",NA,NA,NA,NA,NA,NA,NA
"201.201_201198",NA,NA,NA,NA,NA,NA,NA
"201.201_201199",NA,NA,NA,NA,NA,NA,NA
"201.201_201209",NA,NA,NA,NA,NA,NA,NA
"201.201_201210",NA,NA,NA,NA,NA,NA,NA
"201.201_201215",NA,NA,NA,NA,NA,NA,NA
"201.201_201217",NA,NA,NA,NA,NA,NA,NA
"201.201_201220",NA,NA,NA,NA,NA,NA,NA
"201.201_201221",3,0,0,0,NA,NA,NA
"201.201_201222",1,0,0,0,NA,NA,NA
"201.201_201224",5,0,0,0,NA,NA,NA
"201.201_201226",NA,NA,NA,NA,NA,NA,NA
"201.201_201233",NA,NA,NA,NA,NA,NA,NA
"201.201_201234",NA,NA,NA,NA,NA,NA,NA
"201.201_201238",NA,NA,NA,NA,NA,NA,NA
"201.201_201239",NA,NA,NA,NA,NA,NA,NA
"201.201_201240",NA,NA,NA,NA,NA,NA,NA
"201.201_201249",NA,NA,NA,NA,NA,NA,NA
"201.201_201250",NA,NA,NA,NA,NA,NA,NA
"201.201_201254",NA,NA,NA,NA,NA,NA,NA
"201.201_201256",NA,NA,NA,NA,NA,NA,NA
"201.201_201257",NA,NA,NA,NA,NA,NA,NA
"201.201_201261",3,0.4,0.009009009009009,0,NA,NA,NA
"201.201_201262",3,0,0,0,NA,NA,NA
"201.201_201263",NA,NA,NA,NA,NA,NA,NA
"201.201_201264",NA,NA,NA,NA,NA,NA,NA
"201.201_201268",NA,NA,NA,NA,NA,NA,NA
"201.201_201276",NA,NA,NA,NA,NA,NA,NA
"201.201_201281",NA,NA,NA,NA,NA,NA,NA
"201.201_201283",NA,NA,NA,NA,NA,NA,NA
"201.201_201285",NA,NA,NA,NA,NA,NA,NA
"201.201_201287",NA,NA,NA,NA,NA,NA,NA
"201.201_201289",NA,NA,NA,NA,NA,NA,NA
"201.201_201290",NA,NA,NA,NA,NA,NA,NA
"201.201_201293",NA,NA,NA,NA,NA,NA,NA
"201.201_201294",NA,NA,NA,NA,NA,NA,NA
"201.201_201295",NA,NA,NA,NA,NA,NA,NA
"201.201_201300",NA,NA,NA,NA,NA,NA,NA
"201.201_201302",NA,NA,NA,NA,NA,NA,NA
"201.201_201304",NA,NA,NA,NA,NA,NA,NA
"201.201_201305",NA,NA,NA,NA,NA,NA,NA
"201.201_201308",NA,NA,NA,NA,NA,NA,NA
"201.201_201312",NA,NA,NA,NA,NA,NA,NA
"201.201_201315",3,1,0,0,NA,NA,NA
"201.201_201316",NA,NA,NA,NA,NA,NA,NA
"201.201_201320",NA,NA,NA,NA,NA,NA,NA
"201.201_201322",NA,NA,NA,NA,NA,NA,NA
"201.201_201325",NA,NA,NA,NA,NA,NA,NA
"201.201_201328",3,0.5,0,0,NA,NA,NA
"201.201_201331",NA,NA,NA,NA,NA,NA,NA
"201.201_201335",NA,NA,NA,NA,NA,NA,NA
"201.201_201338",NA,NA,NA,NA,NA,NA,NA
"201.201_201341",NA,NA,NA,NA,NA,NA,NA
"201.201_201343",NA,NA,NA,NA,NA,NA,NA
"201.201_201345",NA,NA,NA,NA,NA,NA,NA
"201.201_201346",NA,NA,NA,NA,NA,NA,NA
"201.201_201348",NA,NA,NA,NA,NA,NA,NA
"201.201_201349",NA,NA,NA,NA,NA,NA,NA
"201.201_201351",NA,NA,NA,NA,NA,NA,NA
"201.201_201353",3,0,0,0,NA,NA,NA
"201.201_201355",NA,NA,NA,NA,NA,NA,NA
"201.201_201356",NA,NA,NA,NA,NA,NA,NA
"201.201_201358",NA,NA,NA,NA,NA,NA,NA
"201.201_201359",NA,NA,NA,NA,NA,NA,NA
"201.201_201360",NA,NA,NA,NA,NA,NA,NA
"201.201_201363",NA,NA,NA,NA,NA,NA,NA
"201.201_201364",NA,NA,NA,NA,NA,NA,NA
"201.201_201365",NA,NA,NA,NA,NA,NA,NA
"201.201_201366",NA,NA,NA,NA,NA,NA,NA
"201.201_201367",4,0.5,0,0.00279329608938547,NA,NA,NA
"201.201_201368",NA,NA,NA,NA,NA,NA,NA
"201.201_201369",NA,NA,NA,NA,NA,NA,NA
"201.201_201370",NA,NA,NA,NA,NA,NA,NA
"201.201_201371",NA,NA,NA,NA,NA,NA,NA
"201.201_201372",NA,NA,NA,NA,NA,NA,NA
"201.201_201374",NA,NA,NA,NA,NA,NA,NA
"201.201_201375",NA,NA,NA,NA,NA,NA,NA
"201.201_201388",NA,NA,NA,NA,NA,NA,NA
"201.201_201397",NA,NA,NA,NA,NA,NA,NA
"201.201_201400",NA,NA,NA,NA,NA,NA,NA
"201.201_201404",NA,NA,NA,NA,NA,NA,NA
"201.201_201405",NA,NA,NA,NA,NA,NA,NA
"201.201_201406",NA,NA,NA,NA,NA,NA,NA
"201.201_201408",NA,NA,NA,NA,NA,NA,NA
"201.201_201409",NA,NA,NA,NA,NA,NA,NA
"201.201_201410",NA,NA,NA,NA,NA,NA,NA
"201.201_201413",4,0.4,0,0.00139664804469274,NA,NA,NA
"201.201_201414",NA,NA,NA,NA,NA,NA,NA
"201.201_201417",NA,NA,NA,NA,NA,NA,NA
"201.201_201418",NA,NA,NA,NA,NA,NA,NA
"201.201_201419",3,0,0,0,NA,NA,NA
"201.201_201420",2,0,0,0,NA,NA,NA
"201.201_201422",NA,NA,NA,NA,NA,NA,NA
"201.201_201426",2,0.5,0,0,NA,NA,NA
"201.201_201430",NA,NA,NA,NA,NA,NA,NA
"201.201_201432",NA,NA,NA,NA,NA,NA,NA
"201.201_201433",NA,NA,NA,NA,NA,NA,NA
"201.201_201435",NA,NA,NA,NA,NA,NA,NA
"201.201_201437",4,0,0,0,NA,NA,NA
"201.201_201439",NA,NA,NA,NA,NA,NA,NA
"201.201_201441",2,0,0,0,NA,NA,NA
"201.201_201442",NA,NA,NA,NA,NA,NA,NA
"201.201_201443",NA,NA,NA,NA,NA,NA,NA
"201.201_201444",NA,NA,NA,NA,NA,NA,NA
"201.201_201445",NA,NA,NA,NA,NA,NA,NA
"201.201_201446",NA,NA,NA,NA,NA,NA,NA
"201.201_201447",NA,NA,NA,NA,NA,NA,NA
"201.201_201449",5,0,0,0,NA,NA,NA
"201.201_201450",NA,NA,NA,NA,NA,NA,NA
"201.201_201451",NA,NA,NA,NA,NA,NA,NA
"201.201_201452",NA,NA,NA,NA,NA,NA,NA
"201.201_201453",NA,NA,NA,NA,NA,NA,NA
"201.201_201454",NA,NA,NA,NA,NA,NA,NA
"201.201_201456",NA,NA,NA,NA,NA,NA,NA
"201.201_201457",NA,NA,NA,NA,NA,NA,NA
"201.201_201462",NA,NA,NA,NA,NA,NA,NA
"201.201_201464",4,0,0,0,NA,NA,NA
"201.201_201469",NA,NA,NA,NA,NA,NA,NA
"201.201_201470",NA,NA,NA,NA,NA,NA,NA
"201.201_201472",NA,NA,NA,NA,NA,NA,NA
"201.201_201473",NA,NA,NA,NA,NA,NA,NA
"201.201_201474",NA,NA,NA,NA,NA,NA,NA
"201.201_201475",NA,NA,NA,NA,NA,NA,NA
"201.201_201477",NA,NA,NA,NA,NA,NA,NA
"201.201_201479",NA,NA,NA,NA,NA,NA,NA
"201.201_201480",NA,NA,NA,NA,NA,NA,NA
"201.201_201481",NA,NA,NA,NA,NA,NA,NA
"201.201_201483",NA,NA,NA,NA,NA,NA,NA
"201.201_201484",NA,NA,NA,NA,NA,NA,NA
"201.201_201485",NA,NA,NA,NA,NA,NA,NA
"201.201_201486",3,0.333333333333333,0,0,NA,NA,NA
"212.212_212001",NA,NA,NA,NA,NA,NA,NA
"212.212_212002",NA,NA,NA,NA,NA,NA,NA
"212.212_212004",NA,NA,NA,NA,NA,NA,NA
"212.212_212006",NA,NA,NA,NA,NA,NA,NA
"212.212_212007",NA,NA,NA,NA,NA,NA,NA
"212.212_212009",NA,NA,NA,NA,NA,NA,NA
"212.212_212010",NA,NA,NA,NA,NA,NA,NA
"212.212_212011",3,0.333333333333333,0.009009009009009,0,NA,NA,NA
"212.212_212015",NA,NA,NA,NA,NA,NA,NA
"212.212_212020",NA,NA,NA,NA,NA,NA,NA
"212.212_212022",4,0.5,0,0.00279329608938547,NA,NA,NA
"212.212_212024",NA,NA,NA,NA,NA,NA,NA
"212.212_212026",NA,NA,NA,NA,NA,NA,NA
"212.212_212027",NA,NA,NA,NA,NA,NA,NA
"212.212_212029",NA,NA,NA,NA,NA,NA,NA
"212.212_212031",NA,NA,NA,NA,NA,NA,NA
"212.212_212032",NA,NA,NA,NA,NA,NA,NA
"212.212_212033",NA,NA,NA,NA,NA,NA,NA
"212.212_212037",NA,NA,NA,NA,NA,NA,NA
"212.212_212038",NA,NA,NA,NA,NA,NA,NA
"212.212_212041",NA,NA,NA,NA,NA,NA,NA
"212.212_212045",NA,NA,NA,NA,NA,NA,NA
"212.212_212046",5,0,0,0,NA,NA,NA
"212.212_212047",NA,NA,NA,NA,NA,NA,NA
"212.212_212048",NA,NA,NA,NA,NA,NA,NA
"212.212_212049",NA,NA,NA,NA,NA,NA,NA
"212.212_212050",NA,NA,NA,NA,NA,NA,NA
"212.212_212052",NA,NA,NA,NA,NA,NA,NA
"212.212_212053",NA,NA,NA,NA,NA,NA,NA
"212.212_212056",NA,NA,NA,NA,NA,NA,NA
"212.212_212059",NA,NA,NA,NA,NA,NA,NA
"212.212_212060",4,0,0,0,NA,NA,NA
"212.212_212061",4,0,0,0,NA,NA,NA
"212.212_212062",NA,NA,NA,NA,NA,NA,NA
"212.212_212063",4,0,0,0,NA,NA,NA
"212.212_212064",NA,NA,NA,NA,NA,NA,NA
"212.212_212065",NA,NA,NA,NA,NA,NA,NA
"212.212_212067",NA,NA,NA,NA,NA,NA,NA
"212.212_212068",4,0,0,0,NA,NA,NA
"212.212_212069",NA,NA,NA,NA,NA,NA,NA
"212.212_212072",NA,NA,NA,NA,NA,NA,NA
"212.212_212075",NA,NA,NA,NA,NA,NA,NA
"212.212_212077",NA,NA,NA,NA,NA,NA,NA
"212.212_212078",NA,NA,NA,NA,NA,NA,NA
"212.212_212079",NA,NA,NA,NA,NA,NA,NA
"212.212_212081",NA,NA,NA,NA,NA,NA,NA
"212.212_212084",NA,NA,NA,NA,NA,NA,NA
"212.212_212085",NA,NA,NA,NA,NA,NA,NA
"212.212_212086",NA,NA,NA,NA,NA,NA,NA
"212.212_212087",NA,NA,NA,NA,NA,NA,NA
"212.212_212089",NA,NA,NA,NA,NA,NA,NA
"212.212_212090",NA,NA,NA,NA,NA,NA,NA
"212.212_212093",NA,NA,NA,NA,NA,NA,NA
"212.212_212095",NA,NA,NA,NA,NA,NA,NA
"212.212_212096",NA,NA,NA,NA,NA,NA,NA
"212.212_212097",NA,NA,NA,NA,NA,NA,NA
"212.212_212099",NA,NA,NA,NA,NA,NA,NA
"212.212_212100",NA,NA,NA,NA,NA,NA,NA
"212.212_212105",NA,NA,NA,NA,NA,NA,NA
"212.212_212106",NA,NA,NA,NA,NA,NA,NA
"212.212_212108",NA,NA,NA,NA,NA,NA,NA
"212.212_212110",NA,NA,NA,NA,NA,NA,NA
"212.212_212111",4,0,0,0,NA,NA,NA
"212.212_212112",NA,NA,NA,NA,NA,NA,NA
"212.212_212114",NA,NA,NA,NA,NA,NA,NA
"212.212_212118",NA,NA,NA,NA,NA,NA,NA
"212.212_212119",NA,NA,NA,NA,NA,NA,NA
"212.212_212120",NA,NA,NA,NA,NA,NA,NA
"212.212_212121",NA,NA,NA,NA,NA,NA,NA
"212.212_212122",NA,NA,NA,NA,NA,NA,NA
"212.212_212123",NA,NA,NA,NA,NA,NA,NA
"212.212_212125",NA,NA,NA,NA,NA,NA,NA
"212.212_212126",NA,NA,NA,NA,NA,NA,NA
"212.212_212132",NA,NA,NA,NA,NA,NA,NA
"212.212_212133",NA,NA,NA,NA,NA,NA,NA
"212.212_212136",NA,NA,NA,NA,NA,NA,NA
"212.212_212137",NA,NA,NA,NA,NA,NA,NA
"212.212_212138",NA,NA,NA,NA,NA,NA,NA
"212.212_212139",NA,NA,NA,NA,NA,NA,NA
"212.212_212140",NA,NA,NA,NA,NA,NA,NA
"212.212_212146",6,0,0,0,NA,NA,NA
"212.212_212148",NA,NA,NA,NA,NA,NA,NA
"212.212_212149",NA,NA,NA,NA,NA,NA,NA
"212.212_212151",3,0,0,0,NA,NA,NA
"212.212_212152",NA,NA,NA,NA,NA,NA,NA
"212.212_212157",NA,NA,NA,NA,NA,NA,NA
"212.212_212160",5,0,0,0,NA,NA,NA
"212.212_212163",3,0.5,0.009009009009009,0,NA,NA,NA
"212.212_212164",NA,NA,NA,NA,NA,NA,NA
"212.212_212166",4,0.2,0,0,NA,NA,NA
"212.212_212167",NA,NA,NA,NA,NA,NA,NA
"212.212_212170",NA,NA,NA,NA,NA,NA,NA
"212.212_212174",NA,NA,NA,NA,NA,NA,NA
"212.212_212175",5,0,0,0,NA,NA,NA
"212.212_212177",NA,NA,NA,NA,NA,NA,NA
"212.212_212178",NA,NA,NA,NA,NA,NA,NA
"212.212_212179",NA,NA,NA,NA,NA,NA,NA
"212.212_212180",NA,NA,NA,NA,NA,NA,NA
"212.212_212181",NA,NA,NA,NA,NA,NA,NA
"212.212_212182",2,0,0.00558659217877094,0,NA,NA,NA
"212.212_212183",NA,NA,NA,NA,NA,NA,NA
"212.212_212184",1,1,0,0,NA,NA,NA
"212.212_212186",5,0,0,0,NA,NA,NA
"212.212_212187",NA,NA,NA,NA,NA,NA,NA
"212.212_212188",NA,NA,NA,NA,NA,NA,NA
"212.212_212189",NA,NA,NA,NA,NA,NA,NA
"212.212_212191",NA,NA,NA,NA,NA,NA,NA
"212.212_212192",NA,NA,NA,NA,NA,NA,NA
"212.212_212193",NA,NA,NA,NA,NA,NA,NA
"212.212_212194",2,0,0,0,NA,NA,NA
"212.212_212196",NA,NA,NA,NA,NA,NA,NA
"212.212_212200",NA,NA,NA,NA,NA,NA,NA
"212.212_212201",NA,NA,NA,NA,NA,NA,NA
"212.212_212203",NA,NA,NA,NA,NA,NA,NA
"212.212_212206",NA,NA,NA,NA,NA,NA,NA
"212.212_212208",1,0.5,0,0,NA,NA,NA
"212.212_212209",NA,NA,NA,NA,NA,NA,NA
"212.212_212211",1,0.4,0,0,NA,NA,NA
"212.212_212212",NA,NA,NA,NA,NA,NA,NA
"212.212_212215",NA,NA,NA,NA,NA,NA,NA
"212.212_212217",NA,NA,NA,NA,NA,NA,NA
"212.212_212219",NA,NA,NA,NA,NA,NA,NA
"212.212_212221",NA,NA,NA,NA,NA,NA,NA
"212.212_212222",NA,NA,NA,NA,NA,NA,NA
"212.212_212223",NA,NA,NA,NA,NA,NA,NA
"212.212_212224",NA,NA,NA,NA,NA,NA,NA
"212.212_212225",4,0,0,0,NA,NA,NA
"212.212_212226",NA,NA,NA,NA,NA,NA,NA
"212.212_212227",1,0,0,0,NA,NA,NA
"212.212_212228",NA,NA,NA,NA,NA,NA,NA
"212.212_212229",NA,NA,NA,NA,NA,NA,NA
"212.212_212231",NA,NA,NA,NA,NA,NA,NA
"212.212_212232",NA,NA,NA,NA,NA,NA,NA
"212.212_212233",NA,NA,NA,NA,NA,NA,NA
"212.212_212235",NA,NA,NA,NA,NA,NA,NA
"212.212_212236",NA,NA,NA,NA,NA,NA,NA
"212.212_212237",NA,NA,NA,NA,NA,NA,NA
"212.212_212238",NA,NA,NA,NA,NA,NA,NA
"212.212_212239",NA,NA,NA,NA,NA,NA,NA
"212.212_212240",NA,NA,NA,NA,NA,NA,NA
"212.212_212242",5,0,0,0,NA,NA,NA
"212.212_212245",NA,NA,NA,NA,NA,NA,NA
"212.212_212246",NA,NA,NA,NA,NA,NA,NA
"212.212_212252",NA,NA,NA,NA,NA,NA,NA
"212.212_212253",NA,NA,NA,NA,NA,NA,NA
"212.212_212254",NA,NA,NA,NA,NA,NA,NA
"212.212_212255",NA,NA,NA,NA,NA,NA,NA
"212.212_212256",NA,NA,NA,NA,NA,NA,NA
"212.212_212257",NA,NA,NA,NA,NA,NA,NA
"212.212_212259",NA,NA,NA,NA,NA,NA,NA
"212.212_212262",NA,NA,NA,NA,NA,NA,NA
"212.212_212264",NA,NA,NA,NA,NA,NA,NA
"212.212_212266",NA,NA,NA,NA,NA,NA,NA
"212.212_212267",NA,NA,NA,NA,NA,NA,NA
"212.212_212270",3,0.166666666666667,0,0.00806451612903226,NA,NA,NA
"212.212_212272",NA,NA,NA,NA,NA,NA,NA
"212.212_212273",NA,NA,NA,NA,NA,NA,NA
"212.212_212274",3,0,0,0,NA,NA,NA
"212.212_212275",NA,NA,NA,NA,NA,NA,NA
"212.212_212276",NA,NA,NA,NA,NA,NA,NA
"212.212_212277",NA,NA,NA,NA,NA,NA,NA
"212.212_212281",NA,NA,NA,NA,NA,NA,NA
"212.212_212282",NA,NA,NA,NA,NA,NA,NA
"212.212_212283",5,0,0,0,NA,NA,NA
"212.212_212286",NA,NA,NA,NA,NA,NA,NA
"212.212_212287",NA,NA,NA,NA,NA,NA,NA
"212.212_212288",NA,NA,NA,NA,NA,NA,NA
"212.212_212294",3,0.666666666666667,0,0,NA,NA,NA
"212.212_212296",6,0,0,0,NA,NA,NA
"212.212_212298",NA,NA,NA,NA,NA,NA,NA
"212.212_212301",NA,NA,NA,NA,NA,NA,NA
"212.212_212302",NA,NA,NA,NA,NA,NA,NA
"212.212_212305",NA,NA,NA,NA,NA,NA,NA
"212.212_212306",NA,NA,NA,NA,NA,NA,NA
"212.212_212308",NA,NA,NA,NA,NA,NA,NA
"212.212_212310",NA,NA,NA,NA,NA,NA,NA
"212.212_212312",NA,NA,NA,NA,NA,NA,NA
"212.212_212315",3,0.666666666666667,0,0,NA,NA,NA
"212.212_212317",3,0,0,0,NA,NA,NA
"212.212_212318",NA,NA,NA,NA,NA,NA,NA
"212.212_212322",NA,NA,NA,NA,NA,NA,NA
"212.212_212324",NA,NA,NA,NA,NA,NA,NA
"212.212_212326",NA,NA,NA,NA,NA,NA,NA
"212.212_212327",NA,NA,NA,NA,NA,NA,NA
"212.212_212328",NA,NA,NA,NA,NA,NA,NA
"212.212_212329",NA,NA,NA,NA,NA,NA,NA
"212.212_212331",NA,NA,NA,NA,NA,NA,NA
"212.212_212332",NA,NA,NA,NA,NA,NA,NA
"212.212_212333",NA,NA,NA,NA,NA,NA,NA
"212.212_212334",NA,NA,NA,NA,NA,NA,NA
"212.212_212335",NA,NA,NA,NA,NA,NA,NA
"212.212_212336",NA,NA,NA,NA,NA,NA,NA
"212.212_212337",3,0.666666666666667,0,0,NA,NA,NA
"212.212_212338",NA,NA,NA,NA,NA,NA,NA
"212.212_212341",NA,NA,NA,NA,NA,NA,NA
"212.212_212348",NA,NA,NA,NA,NA,NA,NA
"212.212_212350",NA,NA,NA,NA,NA,NA,NA
"212.212_212351",NA,NA,NA,NA,NA,NA,NA
"212.212_212352",NA,NA,NA,NA,NA,NA,NA
"212.212_212353",3,0,0,0,NA,NA,NA
"212.212_212355",NA,NA,NA,NA,NA,NA,NA
"212.212_212356",3,1,0,0,NA,NA,NA
"212.212_212357",NA,NA,NA,NA,NA,NA,NA
"212.212_212358",NA,NA,NA,NA,NA,NA,NA
"212.212_212359",NA,NA,NA,NA,NA,NA,NA
"212.212_212360",NA,NA,NA,NA,NA,NA,NA
"212.212_212363",3,0,0,0,NA,NA,NA
"212.212_212365",NA,NA,NA,NA,NA,NA,NA
"212.212_212367",NA,NA,NA,NA,NA,NA,NA
"212.212_212369",NA,NA,NA,NA,NA,NA,NA
"212.212_212370",NA,NA,NA,NA,NA,NA,NA
"212.212_212371",NA,NA,NA,NA,NA,NA,NA
"212.212_212372",5,0,0,0,NA,NA,NA
"212.212_212373",NA,NA,NA,NA,NA,NA,NA
"212.212_212374",NA,NA,NA,NA,NA,NA,NA
"212.212_212378",4,0.2,0,0,NA,NA,NA
"212.212_212380",3,0.666666666666667,0,0,NA,NA,NA
"212.212_212382",NA,NA,NA,NA,NA,NA,NA
"212.212_212383",NA,NA,NA,NA,NA,NA,NA
"212.212_212385",NA,NA,NA,NA,NA,NA,NA
"212.212_212387",NA,NA,NA,NA,NA,NA,NA
"212.212_212388",NA,NA,NA,NA,NA,NA,NA
"212.212_212389",NA,NA,NA,NA,NA,NA,NA
"212.212_212391",NA,NA,NA,NA,NA,NA,NA
"212.212_212392",NA,NA,NA,NA,NA,NA,NA
"212.212_212394",NA,NA,NA,NA,NA,NA,NA
"212.212_212395",NA,NA,NA,NA,NA,NA,NA
"212.212_212397",NA,NA,NA,NA,NA,NA,NA
"212.212_212400",NA,NA,NA,NA,NA,NA,NA
"212.212_212403",NA,NA,NA,NA,NA,NA,NA
"212.212_212404",1,0.25,0,0,NA,NA,NA
"212.212_212405",NA,NA,NA,NA,NA,NA,NA
"212.212_212407",NA,NA,NA,NA,NA,NA,NA
"212.212_212408",1,0,0,0,NA,NA,NA
"212.212_212409",NA,NA,NA,NA,NA,NA,NA
"212.212_212410",NA,NA,NA,NA,NA,NA,NA
"212.212_212411",NA,NA,NA,NA,NA,NA,NA
"212.212_212412",6,0.25,0,0,NA,NA,NA
"212.212_212413",NA,NA,NA,NA,NA,NA,NA
"212.212_212422",NA,NA,NA,NA,NA,NA,NA
"212.212_212423",NA,NA,NA,NA,NA,NA,NA
"212.212_212425",NA,NA,NA,NA,NA,NA,NA
"212.212_212428",NA,NA,NA,NA,NA,NA,NA
"212.212_212429",NA,NA,NA,NA,NA,NA,NA
"212.212_212430",NA,NA,NA,NA,NA,NA,NA
"212.212_212431",NA,NA,NA,NA,NA,NA,NA
"212.212_212432",NA,NA,NA,NA,NA,NA,NA
"212.212_212433",NA,NA,NA,NA,NA,NA,NA
"212.212_212435",NA,NA,NA,NA,NA,NA,NA
"212.212_212436",NA,NA,NA,NA,NA,NA,NA
"212.212_212438",NA,NA,NA,NA,NA,NA,NA
"212.212_212439",NA,NA,NA,NA,NA,NA,NA
"212.212_212440",5,0,0,0,NA,NA,NA
"212.212_212443",NA,NA,NA,NA,NA,NA,NA
"212.212_212445",NA,NA,NA,NA,NA,NA,NA
"212.212_212446",NA,NA,NA,NA,NA,NA,NA
"212.212_212449",NA,NA,NA,NA,NA,NA,NA
"212.212_212450",6,0,0,0,NA,NA,NA
"212.212_212452",4,0,0,0,NA,NA,NA
"212.212_212455",NA,NA,NA,NA,NA,NA,NA
"212.212_212457",NA,NA,NA,NA,NA,NA,NA
"212.212_212459",NA,NA,NA,NA,NA,NA,NA
"212.212_212460",NA,NA,NA,NA,NA,NA,NA
"212.212_212462",NA,NA,NA,NA,NA,NA,NA
"212.212_212463",NA,NA,NA,NA,NA,NA,NA
"212.212_212465",NA,NA,NA,NA,NA,NA,NA
"212.212_212466",NA,NA,NA,NA,NA,NA,NA
"212.212_212467",NA,NA,NA,NA,NA,NA,NA
"212.212_212471",NA,NA,NA,NA,NA,NA,NA
"212.212_212473",NA,NA,NA,NA,NA,NA,NA
"212.212_212474",5,0.333333333333333,0,0,NA,NA,NA
"212.212_212475",NA,NA,NA,NA,NA,NA,NA
"212.212_212476",NA,NA,NA,NA,NA,NA,NA
"212.212_212478",NA,NA,NA,NA,NA,NA,NA
"212.212_212480",NA,NA,NA,NA,NA,NA,NA
"212.212_212481",NA,NA,NA,NA,NA,NA,NA
"212.212_212482",NA,NA,NA,NA,NA,NA,NA
"212.212_212483",NA,NA,NA,NA,NA,NA,NA
"212.212_212487",1,0.25,0,0,NA,NA,NA
"212.212_212488",NA,NA,NA,NA,NA,NA,NA
"212.212_212490",5,0.333333333333333,0,0.003003003003003,NA,NA,NA
"212.212_212492",NA,NA,NA,NA,NA,NA,NA
"212.212_212495",NA,NA,NA,NA,NA,NA,NA
"212.212_212497",NA,NA,NA,NA,NA,NA,NA
"212.212_212498",NA,NA,NA,NA,NA,NA,NA
"212.212_212499",NA,NA,NA,NA,NA,NA,NA
"212.212_212500",NA,NA,NA,NA,NA,NA,NA
"212.212_212502",NA,NA,NA,NA,NA,NA,NA
"212.212_212503",NA,NA,NA,NA,NA,NA,NA
"212.212_212505",NA,NA,NA,NA,NA,NA,NA
"212.212_212506",NA,NA,NA,NA,NA,NA,NA
"212.212_212508",NA,NA,NA,NA,NA,NA,NA
"212.212_212509",NA,NA,NA,NA,NA,NA,NA
"212.212_212512",NA,NA,NA,NA,NA,NA,NA
"212.212_212513",NA,NA,NA,NA,NA,NA,NA
"212.212_212514",NA,NA,NA,NA,NA,NA,NA
"212.212_212515",NA,NA,NA,NA,NA,NA,NA
"212.212_212516",NA,NA,NA,NA,NA,NA,NA
"212.212_212518",NA,NA,NA,NA,NA,NA,NA
"212.212_212519",NA,NA,NA,NA,NA,NA,NA
"212.212_212522",NA,NA,NA,NA,NA,NA,NA
"212.212_212524",NA,NA,NA,NA,NA,NA,NA
"212.212_212525",NA,NA,NA,NA,NA,NA,NA
"212.212_212528",NA,NA,NA,NA,NA,NA,NA
"212.212_212529",NA,NA,NA,NA,NA,NA,NA
"212.212_212536",6,0,0,0,NA,NA,NA
"212.212_212541",NA,NA,NA,NA,NA,NA,NA
"212.212_212542",NA,NA,NA,NA,NA,NA,NA
"212.212_212545",NA,NA,NA,NA,NA,NA,NA
"212.212_212547",NA,NA,NA,NA,NA,NA,NA
"212.212_212548",4,0.333333333333333,0,0,NA,NA,NA
"212.212_212550",1,0,0,0,NA,NA,NA
"212.212_212551",NA,NA,NA,NA,NA,NA,NA
"212.212_212552",NA,NA,NA,NA,NA,NA,NA
"212.212_212553",NA,NA,NA,NA,NA,NA,NA
"212.212_212554",5,0,0,0,NA,NA,NA
"212.212_212558",NA,NA,NA,NA,NA,NA,NA
"212.212_212559",NA,NA,NA,NA,NA,NA,NA
"212.212_212561",4,0.2,0.00380228136882129,0,NA,NA,NA
"212.212_212562",NA,NA,NA,NA,NA,NA,NA
"212.212_212564",NA,NA,NA,NA,NA,NA,NA
"212.212_212565",NA,NA,NA,NA,NA,NA,NA
"212.212_212566",NA,NA,NA,NA,NA,NA,NA
